"x","y","x_binned"
-0.810293633740771,-3.97175923567875,-1
-0.486437249497189,-3.36451757479403,-0.5
0.943468450871776,3.46947055700112,0.5
-1.0517432522195,-6.40015417735142,-1.5
1.16490683659192,5.86450126660623,1
-0.0288259826355545,-0.750020091994608,-0.5
-1.16690885242161,-4.48564115493798,-1.5
-2.0190256675637,-11.4259871119928,-2.5
-1.25125105863706,-5.27551502879199,-1.5
0.356918583218932,1.83493122027243,0
0.903708490772891,4.10562764569217,0.5
-0.060545220707678,-0.166286143808947,-0.5
0.866357509143039,2.82634647236602,0.5
0.367897570218039,1.99840220291403,0
0.0409850911740088,0.8811069909875,0
-0.058425446091162,-0.461833326743064,-0.5
0.227855755372522,-1.10366916400993,0
0.10198084940453,-0.251163928242913,0
0.319626699290224,2.40498224195066,0
-0.967086361412798,-5.68508131618315,-1
0.131840367846485,-0.0286231334507644,0
-0.139558051668504,0.113774978160067,-0.5
-1.06492165757786,-5.40225150580916,-1.5
0.775917483894274,6.29532729255941,0.5
1.07407256878879,6.75323278970054,1
3.15367674366809,16.6912083942758,3
0.0185039621401949,-0.332090166867034,0
-1.45721599915687,-6.64355534127554,-1.5
0.900494238189421,5.95455904664785,0.5
1.25541086806987,7.66754314529576,1
-1.71541202444803,-7.72195505929074,-2
0.0716052247204811,0.818241166352615,0
-1.21408596484656,-6.05980078222974,-1.5
-3.39561633319665,-17.2186807913578,-3.5
-1.7361044201226,-7.79501479540857,-2
0.533283836288327,3.371371336989,0.5
0.372255606555584,1.8963559688323,0
-0.0635472067780852,-0.582417738918584,-0.5
0.354299878289961,1.3638547931505,0
-0.248984221334884,-0.685438041135686,-0.5
-0.116425229787514,-1.63278350092467,-0.5
0.570742782398458,3.66603330168587,0.5
0.985033006517781,5.49674784592981,0.5
1.45265252886712,6.41491032517128,1
0.505076077366099,3.0511950756103,0.5
-0.280172481115168,-1.87096950481733,-0.5
-0.853350053965264,-4.64639494801653,-1
0.780628075049192,3.06723095746051,0.5
0.866544146230252,4.73049986766187,0.5
1.00631077824012,5.22985358163272,1
-1.04208434313231,-4.59156749352724,-1.5
-0.166592644769114,-3.52894695200639,-0.5
0.91429945092805,3.3676572719103,0.5
-0.592763722232358,-4.30184681314057,-1
0.0627085502332672,0.90005061398746,0
0.547400582246174,3.63728437895878,0.5
3.2051203397946,15.3254643371782,3
-0.436585969848175,-1.76426258137802,-0.5
0.946165426939178,5.57653797321969,0.5
-0.950550687378989,-5.63075936355949,-1
-0.883791299741786,-5.39646396206937,-1
0.0147131463834645,-0.687105062244816,0
0.1138863688189,0.136868154095698,0
-0.490361366262311,-2.90591424496277,-0.5
-0.306926262010142,-1.18478857339989,-0.5
0.19056415858023,3.13409302452884,0
1.01398348660696,5.14019622784399,1
-1.65542465467739,-6.49878372264805,-2
-0.461135259972531,-2.52739524735116,-0.5
0.0578604135404929,-0.43220527208213,0
0.496895651388491,0.388548738873601,0
-0.863427566791972,-5.58709977179312,-1
-1.64468072071884,-9.04958116381111,-2
-0.487958349766881,-1.1276667814349,-0.5
-0.96779528765258,-3.9800201486667,-1
0.643286899194349,4.13328963330188,0.5
-0.893074003951824,-4.22680834654815,-1
1.33674715179182,6.88662067771246,1
1.73429953432686,10.1265866220029,1.5
-0.331005138133265,-1.51274885444927,-0.5
0.726982070563064,4.17116190389272,0.5
-2.34290394056948,-11.7986734695227,-2.5
0.28346031569936,2.23666774895221,0
0.421102808963974,1.39927610351612,0
-1.13912547521737,-5.76798609350075,-1.5
0.910530565733735,5.12916334110991,0.5
-0.434302926813313,-4.73819517651997,-0.5
1.40577801556347,5.89304333441548,1
0.403080563589853,3.07194241601645,0
0.814503927051104,3.25533517640352,0.5
0.595263257746351,2.29903562288505,0.5
-0.275994945046973,-3.09553474452215,-0.5
-0.0014628516073215,-0.485301101819565,-0.5
-0.967730108335694,-4.8909101078325,-1
-0.378318352381126,-1.00941794521857,-0.5
-0.0530458981975435,0.558840585600007,-0.5
-0.515114758999212,-2.45783146557903,-1
0.374725275327045,1.60706106472122,0
1.45494007690755,6.88460912733929,1
0.00575456495310958,2.07911987803567,0
-1.13640059109752,-6.65189334962473,-1.5
1.59313899480779,7.8181505134452,1.5
-0.980758114166749,-6.67383405657052,-1
0.312499690183365,1.12531440378455,0
1.33425967336619,6.72553318292118,1
-0.9602934334276,-5.75044758037777,-1
-0.628022268391256,-3.8127322570067,-1
2.06225859463571,11.1031735693046,2
0.297175937996357,2.83899747617114,0
1.00424934397664,4.98259102598004,1
-0.170998716821298,0.690377715944672,-0.5
0.443707003397278,1.20872690542052,0
-2.27548258206458,-11.9275813608055,-2.5
0.377103386309295,2.63954286033214,0
-1.08486248390778,-4.53856620458973,-1.5
0.672581338817801,1.4066083410379,0.5
0.240937425675103,2.70647955822852,0
0.591439559755496,3.08402701970838,0.5
-0.904469343339037,-4.86612970217267,-1
-0.359742263819738,-1.55907959439233,-0.5
0.64063576698876,4.25119114228422,0.5
1.16719580407926,5.31117885209443,1
0.627157314602955,2.43290812241153,0.5
1.23121016931295,6.67072660381642,1
-0.467772858349116,-2.76747518531501,-0.5
-0.166801968955318,-0.280556313076916,-0.5
1.60450946814592,7.04166334199628,1.5
-0.554898378594696,-1.5003742553451,-1
-0.0340253809862059,-1.0821012274164,-0.5
1.72241078809776,10.0200049166205,1.5
1.30335276370486,6.54326548085194,1
-0.284216135304707,-3.00227046385273,-0.5
1.60335758687272,8.25405869598489,1.5
-0.127088868928108,-0.535703177902831,-0.5
0.0351258952497449,1.11003466101731,0
0.874678175496715,2.20203871405984,0.5
0.779537988556869,4.14478242983551,0.5
0.323601197791103,0.122240332192225,0
0.0582062900517507,0.949297576929524,0
0.570397621057113,2.93953060569828,0.5
-0.94635628563891,-2.63333766727583,-1
-0.0127973952287497,-0.670366825488716,-0.5
-1.59825504789997,-7.93600337382959,-2
0.0537275373479374,0.66745562282186,0
1.31759847023415,6.08254281435718,1
-0.46240999051043,-3.85861257558809,-0.5
0.492693353071239,2.25518676021552,0
0.672155461331408,2.26136527154034,0.5
1.21156099560877,7.94066034865799,1
2.11742352748039,10.5517043800619,2
0.722837492647212,4.59240614987772,0.5
-0.871363128215761,-6.64845659821515,-1
-1.11941499030503,-6.33192792690467,-1.5
-0.176939154046241,-1.96285091873883,-0.5
-0.769684105172073,-3.18760753361303,-1
0.340846066086993,1.99456612399201,0
-0.121124226732607,-1.29457898875531,-0.5
-0.638865119748268,-1.87217835356324,-1
-1.45219567069653,-5.92352248815383,-1.5
0.763478387325181,4.13836179248659,0.5
-0.00333178087929581,-0.802282128900644,-0.5
1.57307100153892,7.79130547268456,1.5
-0.302306257977647,-1.45086277208167,-0.5
-0.744662117689847,-4.27850172738567,-1
2.45917270119085,12.4910179191254,2
-1.23246795674392,-5.99594575074949,-1.5
-0.607690984981654,-3.28302437835448,-1
0.291450833320288,1.41373364348949,0
-0.401781089901076,-1.74136988862588,-0.5
0.482678230696759,0.339514626373428,0
-1.162879557049,-6.97211821990035,-1.5
0.377396790173934,1.30452018233289,0
-0.866644132637691,-5.08458278230913,-1
0.382361035013119,2.50391254720219,0
-1.58341639396711,-8.5777589809458,-2
-0.0548817323432566,-0.488011746717271,-0.5
-0.15103854679791,-1.16281582249349,-0.5
-0.216523056142333,-0.846016890373159,-0.5
0.0397383874726258,0.914443506556035,0
-0.803866935567485,-4.9274775458946,-1
-0.397043722667249,-1.78879254995639,-0.5
-1.75551365108867,-9.13889882403901,-2
-0.992756388358104,-4.16565989861306,-1
-0.933826229661627,-4.55676376436765,-1
1.25939799247344,6.08726717271632,1
0.88892169744561,4.83519030281789,0.5
0.501779070237743,1.55622934495419,0.5
-1.31377846290772,-5.35165994374481,-1.5
-0.435468428158615,-1.5351284975502,-0.5
-0.224209198734648,-3.32437101775238,-0.5
-0.304842584713713,-1.27219045754611,-0.5
0.964449522328795,4.38319586540866,0.5
0.0132803470311381,1.00495470153228,0
0.799280170509853,3.47542077539783,0.5
-0.103719553422807,-1.61939866699028,-0.5
0.19051915049198,0.747847464184128,0
-1.70183072062508,-9.68211319411589,-2
-0.69115692239392,-5.52469993376977,-1
2.09193002891113,10.9914214647157,2
1.17955421315638,5.02235940734679,1
2.15125393575593,11.4475116040704,2
-0.43815701226503,-0.10112605368503,-0.5
-1.26841871260532,-4.65756489147633,-1.5
-0.479906697874596,-2.0980561923671,-0.5
-1.08560718447693,-4.76462831011166,-1.5
0.139377378849857,-0.826695106044339,0
-1.11294947339077,-5.78931117476733,-1.5
0.507139190833068,1.18767610326057,0.5
-0.4991049554149,-2.54549735709138,-0.5
0.474307812755461,2.98072273030988,0
0.983461056487721,6.39277847171362,0.5
-0.334294052586261,1.14942037959171,-0.5
-1.38303428866672,-6.94552548969981,-1.5
0.594089797804703,1.79614810675435,0.5
-1.72680418381999,-9.55018143461885,-2
-0.342700095619855,-0.30363471100387,-0.5
-1.15487477545197,-5.9656061604601,-1.5
-0.64598071749821,-3.47818873290788,-1
-1.04789359611138,-7.88200435734807,-1.5
-0.281355158306021,-1.69691413316687,-0.5
1.86314011630135,9.8970838444683,1.5
-0.417711315949566,-0.553530124969739,-0.5
-1.55594067616786,-8.07837199872899,-2
0.133163064581211,1.98671268346393,0
-1.57122064320293,-6.97550913653061,-2
0.117238870787897,-0.0668252720898477,0
-1.16369037888569,-4.26682347274495,-1.5
0.00756548983154089,0.355977108447291,0
-0.376611056198316,-3.63353789533301,-0.5
-0.607948284716829,-2.32480273082953,-1
1.03636464775719,6.07804220641723,1
0.226886090819062,1.78274641906321,0
1.0678126843656,8.67644729174075,1
-1.1583892770755,-8.01627543952477,-1.5
1.07450193251425,5.83451027983125,1
-0.293763939835414,-1.72777236334208,-0.5
1.64405259843212,7.0840185940264,1.5
-1.07614997336046,-5.35103812315428,-1.5
-2.41324352683524,-11.7152767241249,-2.5
-0.982565747619602,-4.19546335027363,-1
2.06170096321146,10.7134126703045,2
-1.33518788437862,-5.79335111623433,-1.5
0.252559688290952,-0.0434094710098067,0
0.692694942914689,4.13649649434393,0.5
0.00362417664034327,0.364210606012591,0
0.839621115098358,5.45263464908226,0.5
-1.62857968496198,-7.66174403602579,-2
0.0530512551877768,0.29674378115459,0
0.327237642721653,1.88577365523938,0
0.535894738404857,3.30280088513194,0.5
1.39826601144159,6.52797543183515,1
0.839720069635822,4.39403771830872,0.5
0.107958647851969,0.958878878499779,0
-0.0280459957549095,0.646467421418589,-0.5
-0.562543973058533,-3.60892456761673,-1
-0.54994857409276,-2.75174170049532,-1
-0.617645419391632,-3.63951560203013,-1
1.33478084072907,5.62657312271642,1
-0.0221731913900603,0.0898919335362783,-0.5
-1.34410766248628,-4.2221650201325,-1.5
-0.869505805383732,-4.43935545958119,-1
0.354597646562551,1.27873590957298,0
0.985683069892214,4.10375952936568,0.5
-1.39124138123126,-7.0933485784445,-1.5
0.205628293723412,1.92262637961944,0
-1.24140782206638,-6.22219635451029,-1.5
2.1977020435122,9.80233683918799,2
1.81555714711616,8.45324055732894,1.5
1.32913127650126,8.13235977945059,1
-0.80354142862654,-3.34360114131699,-1
-0.71609844726111,-2.06363061460358,-1
-0.492776164034776,-0.984685339329407,-0.5
0.243330024391613,1.26293585788535,0
0.618875651305798,3.10135548033699,0.5
0.264753241281148,0.499966865657026,0
-2.58922831961864,-13.2891416399166,-3
-0.913613403092506,-5.21219201405831,-1
2.95413832880151,16.0129600477341,2.5
-0.00392786958555815,-1.05656090435376,-0.5
-0.943538970621324,-3.95677939471169,-1
-0.947930528808071,-4.94322388969101,-1
-0.0832868791021433,-1.26150044942824,-0.5
1.11695088126112,5.23629941122669,1
-0.158962112086669,-1.49399671641675,-0.5
-1.42549603494417,-6.42482593022261,-1.5
3.37240425220306,15.6875729875754,3
-0.690476400176975,-4.17176289256041,-1
0.893435314463088,5.55715578864371,0.5
-2.10856523135017,-10.3881613447308,-2.5
-0.123983143093633,-0.0100708623327661,-0.5
0.128354262237676,2.14152670882891,0
0.876792123545614,4.04019373721793,0.5
-0.252919479301331,-1.31018515062222,-0.5
-0.361905712494229,-0.604464812442722,-0.5
-0.777635089126899,-3.04949822736549,-1
-0.675481453364809,-1.98147013614894,-1
1.37029714699929,8.03248153537024,1
-0.220949400122464,-0.538590099171927,-0.5
0.368115621317623,1.15847514473125,0
0.99895103715513,4.30827100360027,0.5
1.15572167291594,4.65348537348824,1
-0.562734970563658,-2.68688078609483,-1
-0.868057224260555,-5.7890609837611,-1
-0.697215784425622,-1.71316440576934,-1
0.00432298361481843,0.145544132948263,0
2.23280516730418,10.6758814584847,2
-0.125915904505126,0.377720080051469,-0.5
0.470883890350997,2.59185481878635,0
-0.292831389273779,-1.52096167656117,-0.5
0.644700257780171,3.38746726257748,0.5
1.15019263338315,6.86335928053602,1
-0.00593617302663208,0.604560358258573,-0.5
-0.0388695743365557,0.566731317905134,-0.5
0.604666626151664,2.70259214531243,0.5
-1.03326872392025,-4.66082522096017,-1.5
1.25812601963132,6.20639715320479,1
-0.460703938695615,-3.62671385469602,-0.5
0.561312768106944,3.41601354486683,0.5
-0.574030478461863,-2.09322123637553,-1
-0.480593452116035,-2.04783319131884,-0.5
2.09524158597168,11.4398107713618,2
0.324825599244981,0.694593312142409,0
1.65246449346406,7.395534889231,1.5
0.512007313317156,2.52475067365242,0.5
2.20240915351857,10.4330805014102,2
0.569752041027744,3.51623529192351,0.5
0.325280780215331,2.96538778723649,0
-0.179121814277998,-0.816308224059225,-0.5
-1.06381037411963,-5.87998143053027,-1.5
0.668319349295917,3.20684170447699,0.5
0.521941348056833,2.54973754438149,0.5
0.550535734504041,3.66938874396547,0.5
1.3355387623182,7.18740923399149,1
0.355674449087544,2.54560526051504,0
0.603178202355084,4.48367870480621,0.5
-1.19712402796474,-6.80210969557317,-1.5
0.878403281840209,3.36985713495615,0.5
-1.14097568715443,-6.79069468730998,-1.5
1.744007496965,10.1250576948723,1.5
1.44243202203095,8.76863331843403,1
0.0748307082561113,1.74777413626952,0
0.245528507212279,-0.237564355822965,0
1.7405683717957,7.63797979623594,1.5
0.568005904109806,4.41844431762078,0.5
0.378920237987799,1.72070111271481,0
-0.546146843730966,-2.49007545022148,-1
-0.914994594119814,-2.68589077897487,-1
-1.15130014425902,-4.92888367199458,-1.5
0.514302126223997,2.69039141516434,0.5
0.990637161917525,4.76150182352742,0.5
-0.768663495670011,-2.75301808474882,-1
-0.774082037195489,-3.8863479061074,-1
1.24226365394088,5.17353366365436,1
0.0694050884786281,1.0636396342712,0
1.39057877360191,6.06999474204517,1
-1.67217742299375,-7.70438579493178,-2
0.264607483290956,2.0299333935129,0
-1.62839654773632,-8.90944195723971,-2
1.08275608211398,4.88872554291535,1
-1.46654367274087,-7.51226073790867,-1.5
0.197672749314892,0.334822954108876,0
-0.738422313677441,-4.62047478825282,-1
-1.03606223544908,-5.08196472882997,-1.5
-0.763375521472576,-3.20893969626477,-1
0.574810930372584,3.34908587951362,0.5
-0.349441249560588,-0.279816494399916,-0.5
-0.75968015317153,-4.40234995243543,-1
-0.0917535774014966,-1.07796169062448,-0.5
0.400640795646135,1.72147285880256,0
-0.920091951108456,-4.1866605650677,-1
0.809569346133915,3.47296762956183,0.5
0.618274326749037,3.76291315362348,0.5
0.588695042836848,3.40367463898803,0.5
1.68871382828808,6.95119493008013,1.5
-1.70332356994261,-9.28322975224394,-2
-1.73701446565494,-9.53305998239314,-2
0.0481182693770614,1.98693922236708,0
0.322920183188852,0.717644627879415,0
0.189361862626421,2.22678607327136,0
-0.859728459657717,-4.76662596984888,-1
-0.331464048492523,-1.08802438163931,-0.5
-0.431130428261777,-1.53383330115599,-0.5
0.0758102099782243,-0.491918847735063,0
0.174729739549312,1.79181476243396,0
0.258266980116385,2.46791870898371,0
1.16516691479956,4.63134027908248,1
0.104060094990296,0.901335053681786,0
2.05406335368247,11.5743913372772,2
-0.281356340905988,-0.604858500148216,-0.5
0.359859453235122,3.18300502703674,0
0.163052222268433,0.153527330664901,0
0.908875935053343,5.37832254364281,0.5
0.343425901802383,0.462958999515561,0
-0.633257225148487,-4.72833399537042,-1
-0.0424082206168051,-0.55284011333921,-0.5
-0.492677696084122,-2.74809283553193,-0.5
0.116969336606321,1.93764940171815,0
-0.160435621386921,0.409996342472996,-0.5
-0.842230846750897,-3.54995779252594,-1
-0.597802670721946,-2.04300150050381,-1
0.0352722990968643,-2.46609764150319,0
0.271237757156531,0.566993408569233,0
-1.17935728888593,-4.60912643889544,-1.5
-0.733218985497728,-4.73913421375519,-1
-1.11426994826549,-6.13724929611337,-1.5
0.682182048669929,3.86592109329825,0.5
-0.103785166114499,0.291310337851046,-0.5
0.827702091229249,4.29202633225098,0.5
-0.350708383198313,-1.02659670272372,-0.5
-0.140856187811422,0.400330422304117,-0.5
-0.361247480358709,-2.77236150840223,-0.5
2.27005057290827,13.0122244063089,2
-1.37540233509272,-3.95610639621708,-1.5
-0.731779721826648,-3.55414259788722,-1
1.73034222080088,7.69447349596013,1.5
1.78072783476676,10.1264226158531,1.5
0.45695845030495,2.96447441207735,0
-0.398294687321645,-2.33834644104651,-0.5
1.14472451521635,6.75153490838466,1
1.06545908293368,4.11154160327574,1
0.133447970706732,1.768367137823,0
-2.4976344493163,-12.9343235424489,-2.5
-1.74110485616518,-8.51654754582348,-2
-1.15541042919922,-5.0452946096007,-1.5
0.780702272923621,3.1385541403655,0.5
0.658798175749716,3.65658593206997,0.5
-0.958567866369032,-4.91166621321339,-1
-1.49492572042429,-7.56943298927097,-1.5
1.66703257583453,8.19689360582499,1.5
-2.76478147478779,-13.5972723760763,-3
0.0656572909122345,1.39922393112533,0
0.159402208827825,1.26536570430942,0
0.773284379936856,3.13955555340013,0.5
-0.729394256516626,-2.03676102209097,-1
0.0251004039446238,1.19565991886505,0
0.314230265939833,0.516476402028309,0
-0.135952270953489,-1.79285084221028,-0.5
0.921052773742713,4.05913823320373,0.5
-0.27163120862383,-2.27217169259468,-0.5
-0.469631640751116,-0.595704302803637,-0.5
-0.468335151474401,-3.09863723009695,-0.5
-0.621712034644986,-3.27426324984374,-1
0.736447413094939,3.86664699592638,0.5
0.440743753201979,2.51778857925865,0
1.45096100222061,8.04231867752012,1
-1.49735518610074,-7.0690167942898,-1.5
0.277765008508716,1.49036974394946,0
0.566006247978822,2.15729999464061,0.5
1.79710281857429,10.0477981881873,1.5
0.233930970698892,1.94296345375464,0
-0.072842551710703,-0.950654736310805,-0.5
0.197514859477658,1.40255000517016,0
-0.855911849368354,-5.37482496201291,-1
-0.977600545662787,-5.65314337901992,-1
-0.211445539181796,1.94299068338401,-0.5
-0.245725706155922,-0.933337549114292,-0.5
0.838227656969665,3.80286526220084,0.5
0.424760833319286,1.00065516524853,0
-1.3279409597599,-7.65302445815842,-1.5
2.06115708743536,8.92994443223973,2
0.730122893041086,5.22955020486531,0.5
-1.41515612249803,-5.69087266982798,-1.5
-2.04298115587658,-10.099319835169,-2.5
0.0218651679817796,0.0132594253309924,0
-0.144983405162724,-2.85364296739343,-0.5
1.82514753190285,9.19724990779341,1.5
-0.300975808759757,-2.17145148815712,-0.5
2.57472025784136,15.7710699316201,2.5
-1.2916395577614,-7.34114451017818,-1.5
-0.76381234682519,-2.58120546304495,-1
-1.14614762118852,-6.91928644572209,-1.5
-1.20794807511696,-5.77308786851035,-1.5
-1.76976878291801,-8.4721461205685,-2
2.25897688399208,12.9141286476749,2
0.347065989982856,2.20222251933954,0
-0.0336527965561827,1.55064240211874,-0.5
0.801644040312949,4.80139895347256,0.5
0.515912288567804,2.74382552610354,0.5
0.387352008053891,4.01532335568326,0
-1.3753851691441,-5.60498061682006,-1.5
0.134294936320954,0.0138885475588862,0
-1.2446352711234,-4.74122471403091,-1.5
1.00268306230992,6.20267169588005,1
1.21949861924304,7.36547206530359,1
0.721392508945951,3.15503081125863,0.5
1.41359821303471,7.25761946663176,1
-0.185261165795887,-0.979766747862131,-0.5
1.47599395538138,7.9798866407389,1
-0.808429214663275,-2.5388738990873,-1
1.26200631214811,6.04513535163174,1
-0.284688207459385,-2.02875488124281,-0.5
-1.3218620173977,-6.80133435518465,-1.5
-0.835802966489742,-4.6097002968399,-1
-1.49564773687927,-7.4850701273022,-1.5
-0.705050852780743,-2.76686188537878,-1
0.723868857267695,2.97996811164954,0.5
-1.55091931586497,-9.42944646407311,-2
-1.66863271596057,-9.32266190254534,-2
-0.834168837789324,-4.43387355289716,-1
0.793665505448902,4.60567580950001,0.5
2.58932793523983,12.660503178404,2.5
0.815646576880529,3.96429435694299,0.5
-1.20161580148356,-5.48343713185438,-1.5
1.56006902343085,8.41858641270546,1.5
-0.61314660788455,-5.49015395046678,-1
-1.70455547157621,-8.72882376494232,-2
-0.0700153472091683,0.656302523244631,-0.5
-1.71332475552728,-8.13215404333978,-2
0.46446988520868,2.25054175936996,0
0.7295714380605,4.18023635899947,0.5
0.41188981992197,3.40811702095183,0
0.742925627909141,4.05783610782423,0.5
-1.2106053797759,-5.06283227382833,-1.5
1.043837048422,4.58121794805377,1
1.58883080995598,8.29224720501299,1.5
-1.1337854587859,-6.41575352685862,-1.5
0.338170209239406,-0.5057289136053,0
2.01096403249998,10.6825650119182,2
-1.3031617324958,-7.64778283674453,-1.5
-0.515548087388686,-2.31358066936647,-1
0.239896717075432,0.396441038422905,0
-0.581761290743998,-2.72832186010767,-1
-0.625229284307038,-3.34693402021348,-1
-0.540647209648998,-4.00064624552491,-1
-0.280525789047884,-1.25370222157066,-0.5
-1.69178112411142,-7.29962640539144,-2
-0.345709739636506,-0.183175702046699,-0.5
-0.13521017259532,-1.22709180443411,-0.5
0.10016164065435,1.27760276223559,0
-1.35436071315798,-7.23536035328516,-1.5
-0.680036796168344,-4.4635653838282,-1
-0.6119722711536,-2.70467039941671,-1
-0.0378669763415056,0.312872309238341,-0.5
1.49047745730512,7.71373568001635,1
0.526028211704864,2.70810861510085,0.5
0.186595113416349,0.94005361596182,0
0.433482955798443,2.36703875721031,0
1.69143535239608,9.31384584820708,1.5
1.58176853828982,8.38062177931727,1.5
0.563517315408101,3.10433598928764,0.5
0.560153224036917,4.11920811723301,0.5
0.0550733097236003,-0.028439610425129,0
1.07851952266619,6.50748089294471,1
-0.56953091320839,-2.04668842782736,-1
-1.36956789344448,-7.08469573239419,-1.5
0.129430718698732,-0.703428035282524,0
-0.591985432232225,-2.6383777944975,-1
-1.75433911281792,-8.76088745680243,-2
1.36750900633342,7.30010134241314,1
-1.79949245763894,-11.1924935173636,-2
-1.71252142350677,-8.38847127797557,-2
-0.289068439650526,-1.88924226169601,-0.5
-0.150749652887281,-0.515117048215226,-0.5
-0.22575272586797,-3.97781951769044,-0.5
-0.0836663738429888,1.37082945821043,-0.5
0.526988994021268,3.54925734661929,0.5
-0.187091140885845,0.492493538740337,-0.5
-1.52282537865009,-8.13453698826075,-2
0.99994519624756,3.52725262467271,0.5
0.831283095426362,3.13587980057989,0.5
0.0810593928703122,-0.145534948667124,0
-1.36593657597036,-7.62587382389215,-1.5
0.407004830290726,2.50683450047133,0
0.415441980551267,2.29111421644176,0
0.295851011003269,0.649573169991568,0
-0.454918559554438,-1.10239981431133,-0.5
1.01597601194143,5.26812206216526,1
0.381322194327767,3.14253763543438,0
0.798789963512885,3.4906241319202,0.5
-0.843053238833585,-4.32927298061331,-1
0.776672038102734,4.5845091708996,0.5
-0.680538148061824,-3.70750987088285,-1
-0.75399964177709,-4.36277604974831,-1
-0.879912989787037,-3.66612054878765,-1
0.402798807188724,2.97959898374534,0
0.479139015297457,3.25361102137079,0
0.324843570165086,3.42702692393965,0
1.35199757287533,6.29162397969956,1
-0.1363472441907,-0.0617777800821102,-0.5
0.40534298479384,2.76382915974281,0
0.192864294161572,0.900173752159435,0
-0.714396146594521,-2.34766784585666,-1
2.21031143576342,11.4444809545991,2
-0.453280307365135,-1.92083786078382,-0.5
0.377293614714929,3.46227318364129,0
1.52041015552615,6.86965288302591,1.5
-0.942655725968028,-5.25032610388341,-1
-0.544039323333634,-3.71367308893652,-1
-0.828851360099664,-5.08687425937332,-1
-0.176567939451192,-1.37727195463054,-0.5
-1.00205063610625,-5.74893208004665,-1.5
-0.997153114390949,-6.70792124535609,-1
-0.26683471740447,0.0500678422507899,-0.5
0.3934678880522,2.38606664252857,0
1.58673148655483,6.82433586037227,1.5
-1.63634802951168,-9.13220733022255,-2
0.212666282236704,1.98788679086644,0
-0.36112646753333,-2.66280228466569,-0.5
0.612986503771279,2.38926753427925,0.5
-0.972112407351442,-4.98695045988171,-1
-0.0750246342299285,1.9716245824988,-0.5
0.757012181567411,4.67538046148177,0.5
-1.22873379523456,-7.89946600902655,-1.5
0.279738518329714,3.5641001833842,0
-0.114876295708819,-0.991039826456546,-0.5
-0.397168356772156,-0.520604727946222,-0.5
0.00970629990736377,-0.0371816093759037,0
-0.451989483384787,-2.06798370619604,-0.5
1.15609754823564,5.00206137591262,1
-1.33342301526508,-7.47635238484315,-1.5
0.830072664337405,4.3051974266062,0.5
0.807008129336577,3.71872531112694,0.5
0.344494846605233,1.36801194336017,0
-0.230060975877333,-0.0237948259385399,-0.5
0.424864611422517,3.70699007504527,0
-0.36907021414619,0.782616435910028,-0.5
-2.22173544297833,-12.106440635534,-2.5
1.43641251655537,7.03842470973561,1
-0.712975911603928,-5.01262651122388,-1
0.282200331446056,1.75837227295451,0
-0.836216607530477,-4.30535103869598,-1
1.17130061321817,5.00235228454998,1
1.63907085218125,7.61702026192426,1.5
0.612342622624413,2.20862907164348,0.5
0.94092992582173,4.1884036257899,0.5
-0.368152158808137,-2.24623473938348,-0.5
-1.01097931526454,-6.8295988059616,-1.5
0.488375528720488,2.83090737806298,0
-0.48483785662162,-3.28065887180283,-0.5
